2016-12-19 14:51:09,046 [Dummy-1:4708] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-23 11:31:38,845 [Thread-23:4828] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag` INNER JOIN `blog_article_tag` ON ( `blog_tag`.`id` = `blog_article_tag`.`tag_id` ) WHERE `blog_article_tag`.`article_id` = 6; args=(6,)
2016-12-23 11:31:38,845 [Thread-23:4828] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT COUNT('*') AS `__count` FROM `blog_comment` WHERE `blog_comment`.`article_id` = 6; args=('*', 6)
2016-12-23 11:31:38,848 [Thread-23:4828] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag` LIMIT 13; args=()
2016-12-23 11:31:39,533 [Thread-24:4432] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-23 11:31:39,536 [Thread-24:4432] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-23 11:31:39,536 [Thread-24:4432] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT COUNT('*') AS `__count` FROM `blog_article` WHERE `blog_article`.`date_publish` LIKE '%2016-11%'; args=('*', u'%2016-11%')
2016-12-23 11:31:39,538 [Thread-24:4432] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_article`.`date_publish` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC; args=()
2016-12-23 11:31:39,540 [Thread-24:4432] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_category`.`id`, `blog_category`.`name`, `blog_category`.`index` FROM `blog_category` ORDER BY `blog_category`.`index` ASC, `blog_category`.`id` ASC LIMIT 6; args=()
2016-12-23 11:31:39,543 [Thread-24:4432] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id` FROM `blog_article` WHERE `blog_article`.`date_publish` LIKE '%2016-11%' ORDER BY `blog_article`.`date_publish` DESC LIMIT 1; args=(u'%2016-11%',)
2016-12-23 11:31:39,545 [Thread-24:4432] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag` INNER JOIN `blog_article_tag` ON ( `blog_tag`.`id` = `blog_article_tag`.`tag_id` ) WHERE `blog_article_tag`.`article_id` = 1; args=(1,)
2016-12-23 11:31:39,546 [Thread-24:4432] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT COUNT('*') AS `__count` FROM `blog_comment` WHERE `blog_comment`.`article_id` = 1; args=('*', 1)
2016-12-23 11:31:39,548 [Thread-24:4432] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag` LIMIT 13; args=()
2016-12-23 11:31:42,072 [Thread-25:3412] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-23 11:31:42,076 [Thread-25:3412] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-23 11:31:42,078 [Thread-25:3412] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT COUNT('*') AS `__count` FROM `blog_article` WHERE `blog_article`.`date_publish` LIKE '%2016-12%'; args=('*', u'%2016-12%')
2016-12-23 11:31:42,081 [Thread-25:3412] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`date_publish` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC; args=()
2016-12-23 11:31:42,085 [Thread-25:3412] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_category`.`id`, `blog_category`.`name`, `blog_category`.`index` FROM `blog_category` ORDER BY `blog_category`.`index` ASC, `blog_category`.`id` ASC LIMIT 6; args=()
2016-12-23 11:31:42,088 [Thread-25:3412] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id` FROM `blog_article` WHERE `blog_article`.`date_publish` LIKE '%2016-12%' ORDER BY `blog_article`.`date_publish` DESC LIMIT 3; args=(u'%2016-12%',)
2016-12-23 11:31:42,091 [Thread-25:3412] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag` INNER JOIN `blog_article_tag` ON ( `blog_tag`.`id` = `blog_article_tag`.`tag_id` ) WHERE `blog_article_tag`.`article_id` = 8; args=(8,)
2016-12-23 11:31:42,092 [Thread-25:3412] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT COUNT('*') AS `__count` FROM `blog_comment` WHERE `blog_comment`.`article_id` = 8; args=('*', 8)
2016-12-23 11:31:42,095 [Thread-25:3412] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag` INNER JOIN `blog_article_tag` ON ( `blog_tag`.`id` = `blog_article_tag`.`tag_id` ) WHERE `blog_article_tag`.`article_id` = 7; args=(7,)
2016-12-23 11:31:42,096 [Thread-25:3412] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT COUNT('*') AS `__count` FROM `blog_comment` WHERE `blog_comment`.`article_id` = 7; args=('*', 7)
2016-12-23 11:31:42,098 [Thread-25:3412] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag` INNER JOIN `blog_article_tag` ON ( `blog_tag`.`id` = `blog_article_tag`.`tag_id` ) WHERE `blog_article_tag`.`article_id` = 6; args=(6,)
2016-12-23 11:31:42,101 [Thread-25:3412] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT COUNT('*') AS `__count` FROM `blog_comment` WHERE `blog_comment`.`article_id` = 6; args=('*', 6)
2016-12-23 11:31:42,104 [Thread-25:3412] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag` LIMIT 13; args=()
2016-12-23 11:32:07,239 [Thread-28:4648] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-23 11:32:07,240 [Thread-28:4648] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT COUNT('*') AS `__count` FROM `blog_article`; args=('*',)
2016-12-23 11:32:07,242 [Thread-28:4648] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`date_publish` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC; args=()
2016-12-23 11:32:07,244 [Thread-28:4648] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_category`.`id`, `blog_category`.`name`, `blog_category`.`index` FROM `blog_category` ORDER BY `blog_category`.`index` ASC, `blog_category`.`id` ASC LIMIT 6; args=()
2016-12-23 11:32:07,246 [Thread-28:4648] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC LIMIT 3; args=()
2016-12-23 11:32:07,247 [Thread-28:4648] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag` INNER JOIN `blog_article_tag` ON ( `blog_tag`.`id` = `blog_article_tag`.`tag_id` ) WHERE `blog_article_tag`.`article_id` = 8; args=(8,)
2016-12-23 11:32:07,250 [Thread-28:4648] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT COUNT('*') AS `__count` FROM `blog_comment` WHERE `blog_comment`.`article_id` = 8; args=('*', 8)
2016-12-23 11:32:07,250 [Thread-28:4648] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag` INNER JOIN `blog_article_tag` ON ( `blog_tag`.`id` = `blog_article_tag`.`tag_id` ) WHERE `blog_article_tag`.`article_id` = 7; args=(7,)
2016-12-23 11:32:07,252 [Thread-28:4648] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT COUNT('*') AS `__count` FROM `blog_comment` WHERE `blog_comment`.`article_id` = 7; args=('*', 7)
2016-12-23 11:32:07,252 [Thread-28:4648] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag` INNER JOIN `blog_article_tag` ON ( `blog_tag`.`id` = `blog_article_tag`.`tag_id` ) WHERE `blog_article_tag`.`article_id` = 6; args=(6,)
2016-12-23 11:32:07,253 [Thread-28:4648] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT COUNT('*') AS `__count` FROM `blog_comment` WHERE `blog_comment`.`article_id` = 6; args=('*', 6)
2016-12-23 11:32:07,256 [Thread-28:4648] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag` LIMIT 13; args=()
2016-12-23 11:32:49,321 [Thread-34:3952] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-23 11:32:49,322 [Thread-34:3952] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT COUNT('*') AS `__count` FROM `blog_article`; args=('*',)
2016-12-23 11:32:49,322 [Thread-34:3952] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_article`.`date_publish` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC; args=()
2016-12-23 11:32:49,326 [Thread-34:3952] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_category`.`id`, `blog_category`.`name`, `blog_category`.`index` FROM `blog_category` ORDER BY `blog_category`.`index` ASC, `blog_category`.`id` ASC LIMIT 6; args=()
2016-12-23 11:32:49,328 [Thread-34:3952] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC LIMIT 3 OFFSET 3; args=()
2016-12-23 11:32:49,329 [Thread-34:3952] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag` INNER JOIN `blog_article_tag` ON ( `blog_tag`.`id` = `blog_article_tag`.`tag_id` ) WHERE `blog_article_tag`.`article_id` = 5; args=(5,)
2016-12-23 11:32:49,331 [Thread-34:3952] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT COUNT('*') AS `__count` FROM `blog_comment` WHERE `blog_comment`.`article_id` = 5; args=('*', 5)
2016-12-23 11:32:49,332 [Thread-34:3952] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag` INNER JOIN `blog_article_tag` ON ( `blog_tag`.`id` = `blog_article_tag`.`tag_id` ) WHERE `blog_article_tag`.`article_id` = 4; args=(4,)
2016-12-23 11:32:49,332 [Thread-34:3952] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT COUNT('*') AS `__count` FROM `blog_comment` WHERE `blog_comment`.`article_id` = 4; args=('*', 4)
2016-12-23 11:32:49,335 [Thread-34:3952] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag` INNER JOIN `blog_article_tag` ON ( `blog_tag`.`id` = `blog_article_tag`.`tag_id` ) WHERE `blog_article_tag`.`article_id` = 3; args=(3,)
2016-12-23 11:32:49,335 [Thread-34:3952] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT COUNT('*') AS `__count` FROM `blog_comment` WHERE `blog_comment`.`article_id` = 3; args=('*', 3)
2016-12-23 11:32:49,338 [Thread-34:3952] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag` LIMIT 13; args=()
2016-12-23 11:35:51,233 [Thread-35:4396] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-23 11:35:51,234 [Thread-35:4396] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-23 11:35:51,234 [Thread-35:4396] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '22sbsjxmkcszi772ypzrkwul6zull3mr' AND `django_session`.`expire_date` > '2016-12-23 03:35:51.231000'); args=('22sbsjxmkcszi772ypzrkwul6zull3mr', u'2016-12-23 03:35:51.231000')
2016-12-23 11:35:51,236 [Thread-35:4396] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT (1) AS `a` FROM `django_session` WHERE `django_session`.`session_key` = 'eo9u3qzr6axzh6fol1963ro5gc36123q' LIMIT 1; args=(u'eo9u3qzr6axzh6fol1963ro5gc36123q',)
2016-12-23 11:35:51,269 [Thread-35:4396] [django.db.backends:89] [utils:execute] [DEBUG]- (0.033) INSERT INTO `django_session` (`session_key`, `session_data`, `expire_date`) VALUES ('eo9u3qzr6axzh6fol1963ro5gc36123q', 'Njg4YjRjYjRiZmI5ODljYzc2MDFkNDRiMThlMzg3MzEzMGNlNzU1ZTp7fQ==', '2017-01-06 03:35:51.236000'); args=(u'eo9u3qzr6axzh6fol1963ro5gc36123q', u'Njg4YjRjYjRiZmI5ODljYzc2MDFkNDRiMThlMzg3MzEzMGNlNzU1ZTp7fQ==', u'2017-01-06 03:35:51.236000')
2016-12-23 11:35:51,321 [Thread-35:4396] [django.db.backends:89] [utils:execute] [DEBUG]- (0.007) UPDATE `django_session` SET `session_data` = 'Njg4YjRjYjRiZmI5ODljYzc2MDFkNDRiMThlMzg3MzEzMGNlNzU1ZTp7fQ==', `expire_date` = '2017-01-06 03:35:51.314000' WHERE `django_session`.`session_key` = 'eo9u3qzr6axzh6fol1963ro5gc36123q'; args=(u'Njg4YjRjYjRiZmI5ODljYzc2MDFkNDRiMThlMzg3MzEzMGNlNzU1ZTp7fQ==', u'2017-01-06 03:35:51.314000', u'eo9u3qzr6axzh6fol1963ro5gc36123q')
2016-12-23 11:35:51,364 [Thread-36:1752] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-23 11:35:51,365 [Thread-36:1752] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-23 11:35:51,367 [Thread-36:1752] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'eo9u3qzr6axzh6fol1963ro5gc36123q' AND `django_session`.`expire_date` > '2016-12-23 03:35:51.362000'); args=('eo9u3qzr6axzh6fol1963ro5gc36123q', u'2016-12-23 03:35:51.362000')
2016-12-23 11:35:51,371 [Thread-36:1752] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_article`.`date_publish` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC; args=()
2016-12-23 11:35:57,522 [Thread-37:1712] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-23 11:35:57,532 [Thread-37:1712] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-23 11:35:57,532 [Thread-37:1712] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'eo9u3qzr6axzh6fol1963ro5gc36123q' AND `django_session`.`expire_date` > '2016-12-23 03:35:57.516000'); args=('eo9u3qzr6axzh6fol1963ro5gc36123q', u'2016-12-23 03:35:57.516000')
2016-12-23 11:35:57,539 [Thread-38:4932] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-23 11:35:57,543 [Thread-38:4932] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-23 11:35:57,545 [Thread-38:4932] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'eo9u3qzr6axzh6fol1963ro5gc36123q' AND `django_session`.`expire_date` > '2016-12-23 03:35:57.537000'); args=('eo9u3qzr6axzh6fol1963ro5gc36123q', u'2016-12-23 03:35:57.537000')
2016-12-23 11:35:57,548 [Thread-38:4932] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_article`.`date_publish` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC; args=()
2016-12-23 11:36:03,970 [Thread-41:3952] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-23 11:36:03,973 [Thread-41:3952] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-23 11:36:03,973 [Thread-41:3952] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'eo9u3qzr6axzh6fol1963ro5gc36123q' AND `django_session`.`expire_date` > '2016-12-23 03:36:03.969000'); args=('eo9u3qzr6axzh6fol1963ro5gc36123q', u'2016-12-23 03:36:03.969000')
2016-12-23 11:36:04,088 [Thread-41:3952] [django.db.backends:89] [utils:execute] [DEBUG]- (0.113) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile`, `blog_user`.`url` FROM `blog_user` WHERE `blog_user`.`username` = 'admin'; args=(u'admin',)
2016-12-23 11:36:04,102 [Thread-41:3952] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT (1) AS `a` FROM `django_session` WHERE `django_session`.`session_key` = 'c9pexqfl335a32xjm9pglel7q6yngiad' LIMIT 1; args=(u'c9pexqfl335a32xjm9pglel7q6yngiad',)
2016-12-23 11:36:04,104 [Thread-41:3952] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) INSERT INTO `django_session` (`session_key`, `session_data`, `expire_date`) VALUES ('c9pexqfl335a32xjm9pglel7q6yngiad', 'Njg4YjRjYjRiZmI5ODljYzc2MDFkNDRiMThlMzg3MzEzMGNlNzU1ZTp7fQ==', '2017-01-06 03:36:04.103000'); args=(u'c9pexqfl335a32xjm9pglel7q6yngiad', u'Njg4YjRjYjRiZmI5ODljYzc2MDFkNDRiMThlMzg3MzEzMGNlNzU1ZTp7fQ==', u'2017-01-06 03:36:04.103000')
2016-12-23 11:36:04,128 [Thread-41:3952] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE `django_session`.`session_key` = 'eo9u3qzr6axzh6fol1963ro5gc36123q'; args=('eo9u3qzr6axzh6fol1963ro5gc36123q',)
2016-12-23 11:36:04,128 [Thread-41:3952] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) DELETE FROM `django_session` WHERE `django_session`.`session_key` IN ('eo9u3qzr6axzh6fol1963ro5gc36123q'); args=(u'eo9u3qzr6axzh6fol1963ro5gc36123q',)
2016-12-23 11:36:04,210 [Thread-41:3952] [django.db.backends:89] [utils:execute] [DEBUG]- (0.049) UPDATE `blog_user` SET `last_login` = '2016-12-23 03:36:04.161000' WHERE `blog_user`.`id` = 1; args=(u'2016-12-23 03:36:04.161000', 1)
2016-12-23 11:36:04,236 [Thread-41:3952] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) UPDATE `django_session` SET `session_data` = 'MzNjMjA1ZmUyMDc0NTQ0Y2Q2ODVmNzEzNDJjY2IyNTA5OTFjNjg2Zjp7Il9hdXRoX3VzZXJfaGFzaCI6ImMwNjNmYWQxN2JkOGYxNDkwZjQzMzNmNmVkMWI3ODhhY2JiOTdkZWYiLCJfYXV0aF91c2VyX2JhY2tlbmQiOiJkamFuZ28uY29udHJpYi5hdXRoLmJhY2tlbmRzLk1vZGVsQmFja2VuZCIsIl9hdXRoX3VzZXJfaWQiOiIxIn0=', `expire_date` = '2017-01-06 03:36:04.237000' WHERE `django_session`.`session_key` = 'c9pexqfl335a32xjm9pglel7q6yngiad'; args=(u'MzNjMjA1ZmUyMDc0NTQ0Y2Q2ODVmNzEzNDJjY2IyNTA5OTFjNjg2Zjp7Il9hdXRoX3VzZXJfaGFzaCI6ImMwNjNmYWQxN2JkOGYxNDkwZjQzMzNmNmVkMWI3ODhhY2JiOTdkZWYiLCJfYXV0aF91c2VyX2JhY2tlbmQiOiJkamFuZ28uY29udHJpYi5hdXRoLmJhY2tlbmRzLk1vZGVsQmFja2VuZCIsIl9hdXRoX3VzZXJfaWQiOiIxIn0=', u'2017-01-06 03:36:04.237000', u'c9pexqfl335a32xjm9pglel7q6yngiad')
2016-12-23 11:36:04,273 [Thread-42:868] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-23 11:36:04,275 [Thread-42:868] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-23 11:36:04,276 [Thread-42:868] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'c9pexqfl335a32xjm9pglel7q6yngiad' AND `django_session`.`expire_date` > '2016-12-23 03:36:04.272000'); args=('c9pexqfl335a32xjm9pglel7q6yngiad', u'2016-12-23 03:36:04.272000')
